cluster_id,cluster_type,record_count,canonical_email_id,datasets_involved,member_email_ids,evidence
exact_cluster_6ebb7a9643294d61,exact_normalized_full,3,email_5304601fc1b70b99dd92ea14c92ed57b,enron,email_5304601fc1b70b99dd92ea14c92ed57b|email_6f980224c9041014bd3dbc976735dcd0|email_8c13ae8a3d8ababf8a1380b9e1cc1700,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_ecd1bbf1507b07cb,exact_normalized_full,3,email_c34665572663f5ae012e95717a6a2c7c,enron,email_296e988e47ddda5774a56a797e9db4eb|email_319d954c1c2881be77852b4ccf26e8df|email_c34665572663f5ae012e95717a6a2c7c,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_af131a809d9f250b,exact_normalized_full,3,email_8330e96d1299860857192d2eddd5a719,enron,email_0e76cb74b8047b93b75a47a544647dcf|email_6f8b19f71d46028749140e33b2cdb78d|email_8330e96d1299860857192d2eddd5a719,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_3d4df186d22ce1b1,exact_normalized_full,2,email_21d8d5add549bc9e8d1ce28b973fbf10,enron,email_21d8d5add549bc9e8d1ce28b973fbf10|email_2b2536b0adb1298ddc07d52afcd2bb4e,"raw_hashes=2, full_hashes=1, body_hashes=1"
exact_cluster_7594ff754dedc9b5,exact_normalized_full,2,email_0de3df0c385cadb5f6b4b48137afc742,enron,email_0de3df0c385cadb5f6b4b48137afc742|email_569836506d357212f9491b31f110c22f,"raw_hashes=2, full_hashes=1, body_hashes=1"
exact_cluster_5038c8eec72a47f1,exact_normalized_full,2,email_d956547effb63be90945702fb39dc24c,enron,email_ae90478a01e3cdbce3e6b3158c12ae4d|email_d956547effb63be90945702fb39dc24c,"raw_hashes=2, full_hashes=1, body_hashes=1"
exact_cluster_b5f43a282aa8d595,exact_normalized_full,3,email_2e43d4465180df4832abc9c479c251fe,enron,email_0a35e41c0503e1192389127dbae3c27c|email_2e43d4465180df4832abc9c479c251fe|email_f038609fc028d21c311350a979b05d83,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_0db6251c9d239e15,exact_normalized_full,2,email_fab13c714097cc9bcfefd2180484b1e6,enron,email_93aff90cc5090ba45e7a8023a40a30c8|email_fab13c714097cc9bcfefd2180484b1e6,"raw_hashes=2, full_hashes=1, body_hashes=1"
exact_cluster_3475f1a0b495564a,exact_normalized_full,3,email_0ae2b9ec7f31feafac5f090084c2c0e5,enron,email_0ae2b9ec7f31feafac5f090084c2c0e5|email_78cdd7b9bdfa2288a3cbb30029906df2|email_a1da53a085b49c09a8b6af81d328a9eb,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_20ac0b5b0be5e135,exact_normalized_full,2,email_5cdda5ccf83cb15f29297ea580cf5f2e,enron,email_5cdda5ccf83cb15f29297ea580cf5f2e|email_d56675aea8e0eda01847ae0d35f6754e,"raw_hashes=2, full_hashes=1, body_hashes=1"
exact_cluster_53373bc1603d7128,exact_normalized_full,3,email_fb5c3faf1b3e63e32db53ace0422f726,enron,email_40e1b24888a0c359fcd48f04db436384|email_54cd98d35747237b5542a62949d8d0e1|email_fb5c3faf1b3e63e32db53ace0422f726,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_eae9abb331466033,exact_normalized_full,3,email_720b2c2112e77a2ba8c4bf2f4a0bcddc,enron,email_513f7e342a9032216fb105a29c2f47bf|email_65f608ef6bc37344ce851e475cc78e9f|email_720b2c2112e77a2ba8c4bf2f4a0bcddc,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_6541443ffd3dcdca,exact_normalized_full,3,email_fe8f62e25d66de6dadd0c11871f0dbb7,enron,email_0c81268b6598180cbb670e23ffa59aad|email_2f95bbee7fa3849490f05cd128a1e6f2|email_fe8f62e25d66de6dadd0c11871f0dbb7,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_de936563e2824500,exact_normalized_full,3,email_1c04631020bac33236831b1f07170eaa,enron,email_1c04631020bac33236831b1f07170eaa|email_3ef0c05f72bcca438bbe155d1ebf3499|email_7ddcd158df4d2afb158b146204f91ca0,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_dc5aa24efd1dd0cb,exact_normalized_full,2,email_a22a9c0c9421d2c707a72c77354a8e8d,enron,email_0879095330fba6ffc5b3bf618e847c33|email_a22a9c0c9421d2c707a72c77354a8e8d,"raw_hashes=2, full_hashes=1, body_hashes=1"
exact_cluster_8276e78d90a869a8,exact_normalized_full,3,email_f41f28e8debb8f2e93e294cd334876bf,enron,email_069a0db8c6ee1531dd18ba9f28edd237|email_60a467add0b3576c8d9787110824272c|email_f41f28e8debb8f2e93e294cd334876bf,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_fb7127d6e0542bf1,exact_normalized_full,3,email_293262e2eecc1b43f462cd126ba48ac0,enron,email_293262e2eecc1b43f462cd126ba48ac0|email_68b15bb3c0c7f46ab8dae9a5555d1188|email_f446dd300b4d5e2e72ad03be81716c88,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_ccb3404187fdfd01,exact_normalized_full,3,email_76ac55bcc47ee7830e5fed6fb3823b56,enron,email_538ca21f2420b10da4946c2764503d65|email_76ac55bcc47ee7830e5fed6fb3823b56|email_b46ec2532d39d42af05b2f81eb76d39b,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_9e135bb8fcfe8ee4,exact_normalized_full,3,email_51e30b26accc48d729a26295b4a65cfb,enron,email_18f6199de9786236286fceba32b8d132|email_51e30b26accc48d729a26295b4a65cfb|email_81d7951c3750d2e1dab7454428019c88,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_a67976287c0d2440,exact_normalized_full,3,email_654b5b994752622ea888dc34b4bc8897,enron,email_1f5954d2c91a4d344a1f706cf51048b2|email_654b5b994752622ea888dc34b4bc8897|email_bc507a154cb1432915d4753fd9ab0448,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_2504567fb988dbf8,exact_normalized_full,3,email_3f29a33b5e72cb3bed9cad54b5e173c6,enron,email_33e2dfe4c7a09deb8cdbefea33c09831|email_3f29a33b5e72cb3bed9cad54b5e173c6|email_880fb6f2a1f1264ad2a4d097520fd283,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_c5b69ad3b2168f1c,exact_normalized_full,3,email_361be3f3152b08cd594c55a55a5b4a69,enron,email_106f20c563a4fc8eeb6a828197e5e23d|email_361be3f3152b08cd594c55a55a5b4a69|email_3d71937975b45af06bd54a00b86bda27,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_b4b48fefd5821aeb,exact_normalized_full,3,email_91197e4a5cf6f97c038efd3ef938bac1,enron,email_7976b7bcb047c1db7f341c72ee0683ab|email_91197e4a5cf6f97c038efd3ef938bac1|email_d6b410d203b4aa62efe0bc15146bae85,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_9ed3a727074f4053,exact_normalized_full,3,email_8ba8d7751437f292d4a5bc30599de7bc,enron,email_8ba8d7751437f292d4a5bc30599de7bc|email_d9bddc5db1c54fecaa834f6236b4399c|email_e23ab4f09873036181327cdb0eaa53ee,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_5508327e4ce97e2b,exact_normalized_full,3,email_601833e5e2cc8e523bddc4e3322362f0,enron,email_57f815a8affac69ae9ce000c0b4aa624|email_601833e5e2cc8e523bddc4e3322362f0|email_f12b26b8d9d0dbbbb548a214316b5954,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_1aa2d38527069136,exact_normalized_full,2,email_de07557b3e34f8e672cc26ea528c11bb,enron,email_21605770d72fabc40186a51f8a3fb682|email_de07557b3e34f8e672cc26ea528c11bb,"raw_hashes=2, full_hashes=1, body_hashes=1"
exact_cluster_4aab067eedc25c2b,exact_normalized_full,2,email_f7dbb23ff204f27fc5b5aadab51e5840,enron,email_07461c1c6372e245ef6cc9163996fca4|email_f7dbb23ff204f27fc5b5aadab51e5840,"raw_hashes=2, full_hashes=1, body_hashes=1"
exact_cluster_44a41decf581a627,exact_normalized_full,2,email_35882a3675a772a563f0dff51e4ee385,enron,email_35882a3675a772a563f0dff51e4ee385|email_eb5ee308f721ac77c0b7d64023b3371e,"raw_hashes=2, full_hashes=1, body_hashes=1"
exact_cluster_20d00b2cd6322d01,exact_normalized_full,3,email_afdd63775f4770ce1a084087af642561,enron,email_4dc58e96f935c354d376df1161b45869|email_afdd63775f4770ce1a084087af642561|email_d103e991f31c26e664b3c2fd696265d4,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_46b9b54ddc493bf3,exact_normalized_full,3,email_82490f651010eb0fa97f43bacfbf6189,enron,email_2ba87066611a5bebfd078d416ddac5aa|email_82490f651010eb0fa97f43bacfbf6189|email_cf5210637494f1fd9880c5a43c42bf80,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_5a554b7f63d999fa,exact_normalized_full,3,email_4be2c95afd18eeade0243d693f9033f7,enron,email_43c5ed2ec94c734e9b81d23c54e8bddd|email_4be2c95afd18eeade0243d693f9033f7|email_9b9543675b8ff50346940f7daac9affc,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_59ba9c89841e7337,exact_normalized_full,3,email_c73cd629dcf986bfef61171dd1c7103b,enron,email_af5168944a756929ea1cf111abdb9770|email_c73cd629dcf986bfef61171dd1c7103b|email_ec842076b9f26fa30180eb6a5cea9589,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_188a73c4b04296bf,exact_normalized_full,2,email_ce07aaffe4cf8e75000d88a8afeb39ce,enron,email_28b766a4306b7205cf663d1719ebe572|email_ce07aaffe4cf8e75000d88a8afeb39ce,"raw_hashes=2, full_hashes=1, body_hashes=1"
exact_cluster_9d16e2d10ef5e879,exact_normalized_full,3,email_0b1d1ae5b431e5bdb9fb300cda16a83a,enron,email_0b1d1ae5b431e5bdb9fb300cda16a83a|email_3a7a53b0dc55788304f7d7b600b32289|email_d47a4d2aba7325a16e5188279e6878fa,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_32910e3bf72f723c,exact_normalized_full,3,email_c0c5ded2dff69e57543e53ebc0567753,enron,email_7092a74d2c1faa41acd2ae378c6f720a|email_8bce0a4c25c11d748890c6d367738e0f|email_c0c5ded2dff69e57543e53ebc0567753,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_133367a0db917fa4,exact_normalized_full,3,email_8e58c75b97f5d37e155a5c962942ecdf,enron,email_8e58c75b97f5d37e155a5c962942ecdf|email_dd4e978348982b37b52c2afbe6b1dcb9|email_eb6be3e657a7bb4398d6a291abbf6143,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_d489237ebe7f177f,exact_normalized_full,3,email_834f94073432c02a058af085fcf9b827,enron,email_261cfb50793bb71ef2e50d36ccb83abc|email_834f94073432c02a058af085fcf9b827|email_c7c3ddcc0ed9b44b731b4a0d0ccec8d1,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_918a65c1e40ddf58,exact_normalized_full,2,email_1da4799ed17fb0d7ff3a276838228b7e,enron,email_1da4799ed17fb0d7ff3a276838228b7e|email_a1b5062034ac7ea11e8ceac28d330af6,"raw_hashes=2, full_hashes=1, body_hashes=1"
exact_cluster_94c377d2bedb2e4d,exact_normalized_full,3,email_6eea00e295479dc695c109c1afc1edcc,enron,email_2862598d384067658c843890715d780f|email_6eea00e295479dc695c109c1afc1edcc|email_d1218dd110c7274da26f62c537020bdc,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_85198df0e1f1ad05,exact_normalized_full,3,email_e1c8d11b7bbdfb389cd886ba45552f11,enron,email_065e1663db4d992112cdab87eaeabf4f|email_4b34c7a14f7eb469b5955164fd5db3b3|email_e1c8d11b7bbdfb389cd886ba45552f11,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_01cf14f59d12d53e,exact_normalized_full,3,email_936a53aee00729c2cbe64ca063967542,enron,email_2dbfb53e141ba0c1664cd3caf1764490|email_936a53aee00729c2cbe64ca063967542|email_b370408865e254eb116da985dff45879,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_511f8382373ed9a1,exact_normalized_full,3,email_30c77c3549a6e4421f247ba7ec24cef9,enron,email_30c77c3549a6e4421f247ba7ec24cef9|email_530ef1a75a7c4ef2b2fe5b0f7f75a767|email_9feaac68c8a1cc0c4cd9cc2a8ca96f68,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_7215b3870b896390,exact_normalized_full,3,email_29111eb8caa8c3f7cade3112cb938008,enron,email_1853f273c2f4bea6090f0e20ec58d26f|email_29111eb8caa8c3f7cade3112cb938008|email_78fb83fcd8e2e3e8e09aa9411f79b375,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_8ec38b6682694207,exact_normalized_full,2,email_7748ccd7e7dc60cf73ab9fdc835789e1,enron,email_7748ccd7e7dc60cf73ab9fdc835789e1|email_cd3e4c55fb5ce97ed063f5e616317001,"raw_hashes=2, full_hashes=1, body_hashes=1"
exact_cluster_bbaa3782916f46af,exact_normalized_full,3,email_3f675a658d87485fb4e23bc0aa0a6602,enron,email_1cd9ccb926a780ebf42bc7695b84af0d|email_3f675a658d87485fb4e23bc0aa0a6602|email_9b52dddd7a54bd8f219bede77218bdf6,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_7dd020c944fdb8d6,exact_normalized_full,3,email_bb91ce47abb131b49104d9f6437f37b8,enron,email_3416d3aac8659ccc26f6a56a4500efec|email_6a933b9f71d11e9b3114e256000e0694|email_bb91ce47abb131b49104d9f6437f37b8,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_18b6b826d2b48846,exact_normalized_full,2,email_51c08eb32dba79b8d756f940b4ab5bbe,enron,email_51c08eb32dba79b8d756f940b4ab5bbe|email_5a31135f198b0c2c8ab3f27465940587,"raw_hashes=2, full_hashes=1, body_hashes=1"
exact_cluster_b197ef2c1adb11a4,exact_normalized_full,3,email_c9521ee368716a9f8257608d18d6cd44,enron,email_3d2a5bc2e32b9c638d55543a9d2bbd73|email_c9521ee368716a9f8257608d18d6cd44|email_d22509ebdaf90553c47c7590b395841b,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_84d895776edc7751,exact_normalized_full,3,email_2e4bf79b5caa6a5b772ded6bbe3090c7,enron,email_00b3a21abb931ca94c9367eac9a88eaf|email_2e4bf79b5caa6a5b772ded6bbe3090c7|email_ed45122b069cadad859e78704e064745,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_5a6f705251030911,exact_normalized_full,3,email_b1a5494b91e9a7b0734ce7899a1d4987,enron,email_1af328c765186e610ee526461ca33a51|email_b1a5494b91e9a7b0734ce7899a1d4987|email_eed275faaebfea32f55426891d41100f,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_4bc05547194ade57,exact_normalized_full,2,email_f0cddd714181c4b6b22bef2f06882b2a,enron,email_87fa419a186a02e717bac2fe0de476a6|email_f0cddd714181c4b6b22bef2f06882b2a,"raw_hashes=2, full_hashes=1, body_hashes=1"
exact_cluster_28464c1bdb52164f,exact_normalized_full,3,email_acf1a1a1ece9d196132281c54d85eaa2,enron,email_ac475957e70d160f1f0007e36af60315|email_acf1a1a1ece9d196132281c54d85eaa2|email_d367d4fce2f645a381c3a1ee259abb2c,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_49b058118991f4d7,exact_normalized_full,3,email_2034541b49949a95744f2f360ac4b964,enron,email_2034541b49949a95744f2f360ac4b964|email_35a55629f3c2d116a9d9689298b063c8|email_66cf22c71a5cf381a5d4051d733362a6,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_a0ee3e3904d679f2,exact_normalized_full,3,email_0fec7c207c603a79287baad6812a5d8c,enron,email_0fec7c207c603a79287baad6812a5d8c|email_42cbce7bb5e9b2e863272fa5d6ead1b4|email_759e8a95d8938bd9cc8e48724058665c,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_e469571675f82d49,exact_normalized_full,3,email_f3704d2dfb1881ae7c2da34760b4a2bb,enron,email_302844cef3132ee3ac9dcffd814988e8|email_bad0a017dc1a3ac0039c9823b47d4b92|email_f3704d2dfb1881ae7c2da34760b4a2bb,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_483f58471260c3e2,exact_normalized_full,3,email_8de7ee7ef7f2707fe983ff7fe20b4e83,enron,email_4fd9c915f772861de9433cfee360983e|email_8de7ee7ef7f2707fe983ff7fe20b4e83|email_ec1de331f4cfb8ed8f27b72b410e35b4,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_ae1e17b24c3b9283,exact_normalized_full,3,email_825e722b8c41195e9d905d7d2606743d,enron,email_825e722b8c41195e9d905d7d2606743d|email_94aeee94352550964a94bae48e42f542|email_f7e473491b218cfd70262e3ae858f9ee,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_2aaea18fe2bc70a6,exact_normalized_full,3,email_fa9d22303e137d815b83e7de6c62b2a3,enron,email_4647a352696bb05c6dccbc775546291a|email_d19fd46637087a1ed4475f7d86c2b082|email_fa9d22303e137d815b83e7de6c62b2a3,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_1fe7fc4e1c770182,exact_normalized_full,3,email_69d6eecdf83e40321c1b1f8af394e979,enron,email_319f2c6e36f4cb5162032327c74a3548|email_69d6eecdf83e40321c1b1f8af394e979|email_ffed5f8aabc8a06d8cbfe4706fcb13ff,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_40387f2bc4b8a0bb,exact_normalized_full,3,email_4d9c4b78adae1bc990f47fa372d283ee,enron,email_06adbd4b72192ec818cb35a8d28c25ba|email_4d9c4b78adae1bc990f47fa372d283ee|email_9a25b8fe2a9c52d8b0b1d07ff375e12c,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_9d6e0d9d6cc1d62a,exact_normalized_full,2,email_5c4e7a67fc6d307c8b8758cbda19febe,enron,email_5c4e7a67fc6d307c8b8758cbda19febe|email_f014519ab6348afc597a924043afac76,"raw_hashes=2, full_hashes=1, body_hashes=1"
exact_cluster_fa71aade64a875ad,exact_normalized_full,3,email_f8e736bf6b8085bae7bdf66f606e8580,enron,email_9f831eaee1f859de30ecb8ac8f8b849c|email_dd64989b8bcd665761fb0459880be6bb|email_f8e736bf6b8085bae7bdf66f606e8580,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_71bffee59e130893,exact_normalized_full,3,email_8419b64b41b0d39bf41fc4affde9f98c,enron,email_8145a3e0b473f35ad5b6721028b14e57|email_8419b64b41b0d39bf41fc4affde9f98c|email_b0cfd63f4faecb7b59bdffad7c9a2d90,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_efc48e1862cc740e,exact_normalized_full,3,email_b0143cb76653052bf3486b9c60a298a7,enron,email_ae9ab931f8267aa46689a6bc2d5e23d7|email_b0143cb76653052bf3486b9c60a298a7|email_ec7a8adbe8adb2f7869cafb7bc6e0f4b,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_f923f62bd1c250e3,exact_normalized_full,3,email_4ec7100efda3e25cb22292d68f32a41b,enron,email_243271efaa9aeaf2d1f1ce92668d722b|email_4ec7100efda3e25cb22292d68f32a41b|email_e5a62789bf6b5adbaa57fdb74ea88744,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_4b6a2817ca270be7,exact_normalized_full,3,email_143a36681c7daf1046fe74f26584a7ed,enron,email_143a36681c7daf1046fe74f26584a7ed|email_46429a4352410ff59bad1c9c38a2b3cf|email_7e769aac2724fbf798fd64b1ac713bd1,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_b14965d67459efb8,exact_normalized_full,3,email_152655e7686bd6460eaacd84775b70d4,enron,email_11cc49cd135231b07a35abc2cd74392d|email_152655e7686bd6460eaacd84775b70d4|email_371a1498e053cf2c8f3f3a5040877d68,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_31ca9e4e2c4cdf70,exact_normalized_full,3,email_85b1b97c8b30afcc58b8929249544602,enron,email_283c14a229d8d96876f088fe5cd4d765|email_85b1b97c8b30afcc58b8929249544602|email_8b16c5e45209048f0a24b3649c081182,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_3ff102a34b5e1c1a,exact_normalized_full,3,email_401c150b46695ef99081122eb6d79c1e,enron,email_401c150b46695ef99081122eb6d79c1e|email_63c1faa992b6f4f63438704053dda5b8|email_73c870830d09ed0d17f65335f4c4c093,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_87299289772b7bc9,exact_normalized_full,3,email_5884a24a5008c77eebde24bca57de008,enron,email_5884a24a5008c77eebde24bca57de008|email_e331a458c1a528ce76c5d53fd0740c1d|email_e40e0b612720420b0f9300bd25d3e79e,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_766f11b00cdd16f0,exact_normalized_full,2,email_11dd9ee9bed0afc00f91617d17be709d,enron,email_11dd9ee9bed0afc00f91617d17be709d|email_8d86463fcdfb112bec1a441d9a85bfbb,"raw_hashes=2, full_hashes=1, body_hashes=1"
exact_cluster_b3cc34910a1f8b44,exact_normalized_full,3,email_75faea24844f0d2608db5e143e98bfd1,enron,email_2b606be4cf8ba3edbfb3120a56e3eeeb|email_64247a8b7ba1fcc6f8b0136d9bf9cfec|email_75faea24844f0d2608db5e143e98bfd1,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_276deb4526bcbd3b,exact_normalized_full,2,email_02616136fff1ed8a27f60140b30caa44,enron,email_02616136fff1ed8a27f60140b30caa44|email_7270c2c388ff7ec0cda41adf04027395,"raw_hashes=2, full_hashes=1, body_hashes=1"
exact_cluster_28d52523baa657b9,exact_normalized_full,2,email_9fc30d35a36402fbc154b9220d0edee1,enron,email_99ac029adf9d1c7e969a17f18305029b|email_9fc30d35a36402fbc154b9220d0edee1,"raw_hashes=2, full_hashes=1, body_hashes=1"
exact_cluster_17ce26ccac291882,exact_normalized_full,3,email_edf3d804b4484836ae22390f9c38c0e3,enron,email_045a5ef51ea7ed12506343d6d492fab1|email_506ac401948bdd807b66649887aecafe|email_edf3d804b4484836ae22390f9c38c0e3,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_3a0fa1f53b06f484,exact_normalized_full,2,email_04eebea049f46a69a429b329d4261c51,enron,email_0130d9c5f9546510d5b4a17a63fea2d0|email_04eebea049f46a69a429b329d4261c51,"raw_hashes=2, full_hashes=1, body_hashes=1"
exact_cluster_5d357099561d8676,exact_normalized_full,2,email_7b565c854a1919a39e7331b8e693f08f,enron,email_34655573b99225fce175b50c34b8d01d|email_7b565c854a1919a39e7331b8e693f08f,"raw_hashes=2, full_hashes=1, body_hashes=1"
exact_cluster_a1b4cf1449d52e78,exact_normalized_full,2,email_dabecf16e1ea872037b6f400a8bb8a12,enron,email_2c3aaf36007938c33c126597c9fb8819|email_dabecf16e1ea872037b6f400a8bb8a12,"raw_hashes=2, full_hashes=1, body_hashes=1"
exact_cluster_eed56b4827e05b7b,exact_normalized_full,3,email_cdccff6b9358c98c683ade8dc10f21bd,enron,email_62029764d6d0376f6f1274083e853c76|email_63b4f68107089562071374e2879d9d11|email_cdccff6b9358c98c683ade8dc10f21bd,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_cf740bdea1ad8383,exact_normalized_full,3,email_4e5659f9511da9b6f646456be394541e,enron,email_19be8ddc7c8c21ce412dc4a3e7f2faba|email_4e5659f9511da9b6f646456be394541e|email_5f301552aed6258d9d3ea5b01832cb75,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_da9af9061319bcd4,exact_normalized_full,3,email_d63bc36db8c1781e6aa2e4dd8291ffda,enron,email_18e9e5a79f6d78f38bb0356edbc9dc1b|email_85c99ea6208081569f50ad3ea5dbab87|email_d63bc36db8c1781e6aa2e4dd8291ffda,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_4721242e2518587e,exact_normalized_full,3,email_43eb527544ea6e53732be281d20f1b2b,enron,email_0acdc5d345255a8402191a78eca5863b|email_43eb527544ea6e53732be281d20f1b2b|email_5a1a9b46048612f3c1c572e24f17b33a,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_dd4589ffc92c2095,exact_normalized_full,3,email_52e400dc0946c9e5fdf97bf7453c3c2a,enron,email_52e400dc0946c9e5fdf97bf7453c3c2a|email_94b878d9350f4b4e0d17d198e80446d0|email_ab4ef9c6bb3d3a53c4e2f97c24b56057,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_730b64f42bfbb041,exact_normalized_full,2,email_cd98b902059aa86bf719c51125f05cff,enron,email_266bbeacbcf3387c4e451e959602a584|email_cd98b902059aa86bf719c51125f05cff,"raw_hashes=2, full_hashes=1, body_hashes=1"
exact_cluster_0dfe83ef16242d27,exact_normalized_full,3,email_02a47aa6f32f6b324bc85c30824bfeec,enron,email_02a47aa6f32f6b324bc85c30824bfeec|email_b3701ebbde93713ba5e57cfe0c4d027b|email_f7ca908447f41396ef7dbe2f8252318d,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_6e0b41e336ab02e0,exact_normalized_full,3,email_8e764f281c22a727a6eb0cc2afab8e48,enron,email_75b2a9890c42cb0607467892478f3264|email_8e764f281c22a727a6eb0cc2afab8e48|email_cd08f2c41970400937b4aa902ffacd91,"raw_hashes=3, full_hashes=1, body_hashes=1"
